
2690	MAULANA ABUL KALAM AZAD UNIVERSITY OF TECHNOLOGY WEST BENGAL	West Bengal	NORTH 24 PARGANAS	State Government University	NOT APPLICABLE	ENGINEERING AND TECHNOLOGY	POST GRADUATE	BIOTECHNOLOGY	30-06-2028	30
2691	CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY	Andhra Pradesh	YSR DISTRICT	Private-Self Financing	Jawaharlal Nehru Technological University, Anantapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2025	30
2692	CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY	Andhra Pradesh	YSR DISTRICT	Private-Self Financing	Jawaharlal Nehru Technological University, Anantapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	60
2693	CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY	Andhra Pradesh	YSR DISTRICT	Private-Self Financing	Jawaharlal Nehru Technological University, Anantapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND COMMUNICATIONS ENGINEERING	30-06-2025	180
2694	CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY	Andhra Pradesh	YSR DISTRICT	Private-Self Financing	Jawaharlal Nehru Technological University, Anantapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	360
2695	CVR COLLEGE OF ENGINEERING	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	POST GRADUATE	STRUCTURAL ENGINEERING	30-06-2025	18
2696	CVR COLLEGE OF ENGINEERING	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2028	120
2697	CVR COLLEGE OF ENGINEERING	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	600
2698	CVR COLLEGE OF ENGINEERING	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND INSTRUMENTATION ENGINEERING	30-06-2024	30
2699	CVR COLLEGE OF ENGINEERING	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	POST GRADUATE	VLSI SYSTEM DESIGN	30-06-2025	18
2700	CVR COLLEGE OF ENGINEERING	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	POST GRADUATE	EMBEDDED SYSTEMS	30-06-2026	18
2701	CVR COLLEGE OF ENGINEERING	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	POST GRADUATE	ELECTRICAL POWER ENGINEERING	30-06-2026	18
2702	CVR COLLEGE OF ENGINEERING	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2028	30
2703	CVR COLLEGE OF ENGINEERING	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2025	30
2704	CVR COLLEGE OF ENGINEERING	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2025	30
2705	KOLHAPUR INSTITUTE OF TECHNOLOGY S COLLEGE OF ENGINEERING AUTONOMOUS KOLHAPUR	Maharashtra	KOLHAPUR	Private-Self Financing	Shivaji University, Kolhapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	BIOTECHNOLOGY	30-06-2026	60
2706	KOLHAPUR INSTITUTE OF TECHNOLOGY S COLLEGE OF ENGINEERING AUTONOMOUS KOLHAPUR	Maharashtra	KOLHAPUR	Private-Self Financing	Shivaji University, Kolhapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2026	120
2707	KOLHAPUR INSTITUTE OF TECHNOLOGY S COLLEGE OF ENGINEERING AUTONOMOUS KOLHAPUR	Maharashtra	KOLHAPUR	Private-Self Financing	Shivaji University, Kolhapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2026	180
2708	KOLHAPUR INSTITUTE OF TECHNOLOGY S COLLEGE OF ENGINEERING AUTONOMOUS KOLHAPUR	Maharashtra	KOLHAPUR	Private-Self Financing	Shivaji University, Kolhapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND TELECOMMUNICATION ENGINEERING	30-06-2025	120
2709	KOLHAPUR INSTITUTE OF TECHNOLOGY S COLLEGE OF ENGINEERING AUTONOMOUS KOLHAPUR	Maharashtra	KOLHAPUR	Private-Self Financing	Shivaji University, Kolhapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL AND ENVIRONMENTAL ENGINEERING	30-06-2025	60
2710	KOLHAPUR INSTITUTE OF TECHNOLOGY S COLLEGE OF ENGINEERING AUTONOMOUS KOLHAPUR	Maharashtra	KOLHAPUR	Private-Self Financing	Shivaji University, Kolhapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2025	180
2711	KONGUNADU COLLEGE OF ENGINEERING AND TECHNOLOGY	Tamil Nadu	TIRUCHIRAPPALLI	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2025	120
2712	KONGUNADU COLLEGE OF ENGINEERING AND TECHNOLOGY	Tamil Nadu	TIRUCHIRAPPALLI	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2025	120
2713	KONGUNADU COLLEGE OF ENGINEERING AND TECHNOLOGY	Tamil Nadu	TIRUCHIRAPPALLI	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	180
2714	KONGUNADU COLLEGE OF ENGINEERING AND TECHNOLOGY	Tamil Nadu	TIRUCHIRAPPALLI	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	60
2715	A J INSTITUTE OF ENGINEERING AND TECHNOLOGY MANGALURU	Karnataka	DAKSHINA KANNADA	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2025	30
2716	A J INSTITUTE OF ENGINEERING AND TECHNOLOGY MANGALURU	Karnataka	DAKSHINA KANNADA	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE & ENGINEERING	30-06-2025	150
2717	A J INSTITUTE OF ENGINEERING AND TECHNOLOGY MANGALURU	Karnataka	DAKSHINA KANNADA	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	INFORMATION SCIENCE AND ENGINEERING	30-06-2025	60
2718	A J INSTITUTE OF ENGINEERING AND TECHNOLOGY MANGALURU	Karnataka	DAKSHINA KANNADA	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2025	120
2719	A J INSTITUTE OF ENGINEERING AND TECHNOLOGY MANGALURU	Karnataka	DAKSHINA KANNADA	Private-Self Financing	Visvesvaraya Technological University, Belgaum	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2025	60
2720	INSTITUTE OF PUBLIC ENTERPRISE	Telangana	HYDERABAD	Private-Self Financing	NOT APPLICABLE	MANAGEMENT	POST GRADUATE DIPLOMA	PGDM (BANKING AND FINANCIAL SERVICES)	30-06-2024	120
2721	INSTITUTE OF PUBLIC ENTERPRISE	Telangana	HYDERABAD	Private-Self Financing	NOT APPLICABLE	MANAGEMENT	POST GRADUATE DIPLOMA	PGDM(INTERNATIONAL BUSINESS)	30-06-2024	60
2722	INSTITUTE OF PUBLIC ENTERPRISE	Telangana	HYDERABAD	Private-Self Financing	NOT APPLICABLE	MANAGEMENT	POST GRADUATE DIPLOMA	PGDM	30-06-2024	180
2723	COLLEGE OF ENGINEERING THALASSERY	Kerala	KANNUR	Government	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2025	60
2724	COLLEGE OF ENGINEERING THALASSERY	Kerala	KANNUR	Government	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	60
2725	DATTA MEGHE COLLEGE OF ENGINEERING	Maharashtra	THANE	Private-Self Financing	Mumbai University, Mumbai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2026	120
2726	DATTA MEGHE COLLEGE OF ENGINEERING	Maharashtra	THANE	Private-Self Financing	Mumbai University, Mumbai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CHEMICAL ENGINEERING	30-06-2026	60
2727	DELHI SCHOOL OF BUSINESS	Delhi	NORTH WEST DELHI	Private-Self Financing	NOT APPLICABLE	MANAGEMENT	POST GRADUATE DIPLOMA	POST GRADUATE DIPLOMA IN MANAGEMENT (GENERAL)	30-06-2025	180
2728	CHALAPATHI INSTITUTE OF ENGINEERING AND TECHNOLOGY	Andhra Pradesh	GUNTUR	Private-Self Financing	Acharya Nagarjuna University, Guntur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	180
2729	CHALAPATHI INSTITUTE OF ENGINEERING AND TECHNOLOGY	Andhra Pradesh	GUNTUR	Private-Self Financing	Acharya Nagarjuna University, Guntur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND COMMUNICATIONS ENGINEERING	30-06-2025	180
2730	CHALAPATHI INSTITUTE OF ENGINEERING AND TECHNOLOGY	Andhra Pradesh	GUNTUR	Private-Self Financing	Acharya Nagarjuna University, Guntur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	60
2731	GOVERNMENT POLYTECHNIC JAMNAGAR	Gujarat	JAMNAGAR	Government	Gujarat Technological University, Ahmedabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	MECHANICAL ENGINEERING	30-06-2025	180
2732	GOVERNMENT POLYTECHNIC JAMNAGAR	Gujarat	JAMNAGAR	Government	Gujarat Technological University, Ahmedabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	COMPUTER ENGINEERING	30-06-2025	90
2733	NARSIMHAREDDY ENGINEERING COLLEGE	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2025	120
2734	NARSIMHAREDDY ENGINEERING COLLEGE	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	30
2735	NARSIMHAREDDY ENGINEERING COLLEGE	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2025	30
2736	TECHNO MAIN SALT LAKE	West Bengal	KOLKATA	Private-Self Financing	Maulana Abul Kalam Azad University of Technology, West Bengal	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	FOOD TECHNOLOGY	30-06-2026	30
2737	TECHNO MAIN SALT LAKE	West Bengal	KOLKATA	Private-Self Financing	Maulana Abul Kalam Azad University of Technology, West Bengal	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL ENGINEERING	30-06-2026	120
2738	TECHNO MAIN SALT LAKE	West Bengal	KOLKATA	Private-Self Financing	Maulana Abul Kalam Azad University of Technology, West Bengal	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2026	120
2739	ADI SHANKARA INSTITUTE OF ENGINEERING AND TECHNOLOGY	Kerala	ERNAKULAM	Private-Self Financing	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2025	90
2740	ADI SHANKARA INSTITUTE OF ENGINEERING AND TECHNOLOGY	Kerala	ERNAKULAM	Private-Self Financing	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	180
2741	ADI SHANKARA INSTITUTE OF ENGINEERING AND TECHNOLOGY	Kerala	ERNAKULAM	Private-Self Financing	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	60
2742	ADI SHANKARA INSTITUTE OF ENGINEERING AND TECHNOLOGY	Kerala	ERNAKULAM	Private-Self Financing	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2025	60
2743	SIVA SIVANI INSTITUTE OF MANAGEMENT	Telangana	RANGAREDDI	Private-Self Financing	NOT APPLICABLE	MANAGEMENT	POST GRADUATE DIPLOMA	PGDM	30-06-2026	180
2744	CHENNAI INSTITUTE OF TECHNOLOGY	Tamil Nadu	KANCHIPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2027	30
2745	CHENNAI INSTITUTE OF TECHNOLOGY	Tamil Nadu	KANCHIPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2024	120
2746	CHENNAI INSTITUTE OF TECHNOLOGY	Tamil Nadu	KANCHIPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2027	180
2747	CHENNAI INSTITUTE OF TECHNOLOGY	Tamil Nadu	KANCHIPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2027	60
2748	CHENNAI INSTITUTE OF TECHNOLOGY	Tamil Nadu	KANCHIPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2024	960
2749	CHENNAI INSTITUTE OF TECHNOLOGY	Tamil Nadu	KANCHIPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	POST GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2027	18
2750	CHENNAI INSTITUTE OF TECHNOLOGY	Tamil Nadu	KANCHIPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	POST GRADUATE	CAD CAM	30-06-2027	18
2751	CHENNAI INSTITUTE OF TECHNOLOGY	Tamil Nadu	KANCHIPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHATRONICS ENGINEERING	30-06-2024	60
2752	CHENNAI INSTITUTE OF TECHNOLOGY	Tamil Nadu	KANCHIPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	POST GRADUATE	APPLIED ELECTRONICS	30-06-2027	18
2753	ANNAPOORANA ENGINEERING COLLEGE	Tamil Nadu	SALEM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE & ENGINEERING	30-06-2025	60
2754	ANNAPOORANA ENGINEERING COLLEGE	Tamil Nadu	SALEM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	60
2755	ANNAPOORANA ENGINEERING COLLEGE	Tamil Nadu	SALEM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2025	60
2756	CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING TECHNOLOGY CIPET	Odisha	BALASORE	Government	NOT APPLICABLE	ENGINEERING AND TECHNOLOGY	DIPLOMA	PLASTIC TECHNOLOGY	30-06-2025	120
2757	GOVERNMENT POLYTECHNIC FOR GIRLS	Gujarat	AHMEDABAD	Government	Gujarat Technological University, Ahmedabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	CIVIL ENGINEERING	30-06-2025	60
2758	GOVERNMENT POLYTECHNIC FOR GIRLS	Gujarat	AHMEDABAD	Government	Gujarat Technological University, Ahmedabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	COMPUTER ENGINEERING	30-06-2025	120
2759	GOVERNMENT POLYTECHNIC FOR GIRLS	Gujarat	AHMEDABAD	Government	Gujarat Technological University, Ahmedabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	INFORMATION TECHNOLOGY	30-06-2026	120
2760	GOVERNMENT POLYTECHNIC FOR GIRLS	Gujarat	AHMEDABAD	Government	Gujarat Technological University, Ahmedabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	BIOMEDICAL ENGINEERING	30-06-2026	60
2761	GOVERNMENT POLYTECHNIC FOR GIRLS	Gujarat	AHMEDABAD	Government	Gujarat Technological University, Ahmedabad	ENGINEERING AND TECHNOLOGY	DIPLOMA	COMPUTER AIDED COSTUME DESIGN AND DRESS MAKING	30-06-2025	60
2762	NSS COLLEGE OF ENGINEERING	Kerala	PALAKKAD	Govt aided	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2025	120
2763	NSS COLLEGE OF ENGINEERING	Kerala	PALAKKAD	Govt aided	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2025	120
2764	NSS COLLEGE OF ENGINEERING	Kerala	PALAKKAD	Govt aided	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	120
2765	NSS COLLEGE OF ENGINEERING	Kerala	PALAKKAD	Govt aided	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2025	120
2766	NSS COLLEGE OF ENGINEERING	Kerala	PALAKKAD	Govt aided	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	INSTRUMENTATION AND CONTROL ENGINEERING	30-06-2025	60
2767	NSS COLLEGE OF ENGINEERING	Kerala	PALAKKAD	Govt aided	APJ Abdul Kalam Technological University, Kerala	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	120
2768	HINDUSTHAN INSTITUTE OF TECHNOLOGY	Tamil Nadu	COIMBATORE	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	AERONAUTICAL ENGINEERING	30-06-2025	60
2769	HINDUSTHAN INSTITUTE OF TECHNOLOGY	Tamil Nadu	COIMBATORE	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	180
2770	HINDUSTHAN INSTITUTE OF TECHNOLOGY	Tamil Nadu	COIMBATORE	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-07-2025	120
2771	HINDUSTHAN INSTITUTE OF TECHNOLOGY	Tamil Nadu	COIMBATORE	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	INFORMATION TECHNOLOGY	30-06-2026	120
2772	HINDUSTHAN INSTITUTE OF TECHNOLOGY	Tamil Nadu	COIMBATORE	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2025	60
2773	HINDUSTHAN INSTITUTE OF TECHNOLOGY	Tamil Nadu	COIMBATORE	Private-Self Financing	Anna University, Chennai	MANAGEMENT	POST GRADUATE	MBA	30-06-2026	120
2774	AGNEL CHARITIES AGNEL POLYTECHNIC	Maharashtra	THANE	Private-Self Financing	Maharashtra State Board of Technical Education, Mumbai	ENGINEERING AND TECHNOLOGY	DIPLOMA	CIVIL ENGINEERING	30-06-2025	60
2775	AGNEL CHARITIES AGNEL POLYTECHNIC	Maharashtra	THANE	Private-Self Financing	Maharashtra State Board of Technical Education, Mumbai	ENGINEERING AND TECHNOLOGY	DIPLOMA	MECHANICAL ENGINEERING	30-06-2025	120
2776	LEAD COLLEGE OF MANAGEMENT	Kerala	PALAKKAD	Private-Self Financing	University of Calicut, Calicut,	MANAGEMENT	POST GRADUATE	MBA	30-06-2025	240
2777	AMRITA VISHWA VIDYAPEETHAM COIMBATORE CAMPUS	Tamil Nadu	COIMBATORE	Deemed to be University(Pvt)	NOT APPLICABLE	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CHEMICAL ENGINEERING	30-06-2025	60
2778	AMRITA VISHWA VIDYAPEETHAM COIMBATORE CAMPUS	Tamil Nadu	COIMBATORE	Deemed to be University(Pvt)	NOT APPLICABLE	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2025	60
2779	AMRITA VISHWA VIDYAPEETHAM COIMBATORE CAMPUS	Tamil Nadu	COIMBATORE	Deemed to be University(Pvt)	NOT APPLICABLE	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2024	480
2780	AMRITA VISHWA VIDYAPEETHAM COIMBATORE CAMPUS	Tamil Nadu	COIMBATORE	Deemed to be University(Pvt)	NOT APPLICABLE	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	AEROSPACE ENGINEERING	30-06-2025	60
2781	AMRITA VISHWA VIDYAPEETHAM COIMBATORE CAMPUS	Tamil Nadu	COIMBATORE	Deemed to be University(Pvt)	NOT APPLICABLE	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND COMMUNICATION ENGINEERING	30-06-2024	180
2782	AMRITA VISHWA VIDYAPEETHAM COIMBATORE CAMPUS	Tamil Nadu	COIMBATORE	Deemed to be University(Pvt)	NOT APPLICABLE	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	120
2783	AMRITA VISHWA VIDYAPEETHAM COIMBATORE CAMPUS	Tamil Nadu	COIMBATORE	Deemed to be University(Pvt)	NOT APPLICABLE	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2027	120
2784	INSTITUTE OF MANAGEMENT STUDIES	Uttar Pradesh	GHAZIABAD	Private-Self Financing	NOT APPLICABLE	MANAGEMENT	POST GRADUATE DIPLOMA	PGDM	30-06-2025	360
2785	KOMMURI PRATAP REDDY INSTITUTE OF TECHNOLOGY	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE & ENGINEERING	30-06-2025	360
2786	KOMMURI PRATAP REDDY INSTITUTE OF TECHNOLOGY	Telangana	RANGAREDDI	Private-Self Financing	Jawaharlal Nehru Technological University, Hyderabad	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS & COMMUNICATION ENGG	30-06-2025	60
2787	V S B ENGINEERING COLLEGE	Tamil Nadu	KARUR	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRICAL AND ELECTRONICS ENGINEERING	30-06-2025	60
2788	V S B ENGINEERING COLLEGE	Tamil Nadu	KARUR	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND COMMUNICATIONS ENGINEERING	30-06-2025	240
2789	V S B ENGINEERING COLLEGE	Tamil Nadu	KARUR	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	INFORMATION TECHNOLOGY	30-06-2025	180
2790	V S B ENGINEERING COLLEGE	Tamil Nadu	KARUR	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2025	60
2791	V S B ENGINEERING COLLEGE	Tamil Nadu	KARUR	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	CIVIL ENGINEERING	30-06-2025	30
2792	V S B ENGINEERING COLLEGE	Tamil Nadu	KARUR	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	180
2793	IFET COLLEGE OF ENGINEERING	Tamil Nadu	VILUPPURAM	Private-Self Financing	Anna University, Chennai	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE AND ENGINEERING	30-06-2025	180
2794	RAJAGIRI COLLEGE OF SOCIAL SCIENCES - SCHOOL OF MANAGEMENT	Kerala	ERNAKULAM	Govt aided	Mahatma Gandhi University, Kottayam	MANAGEMENT	POST GRADUATE	MBA	30-06-2026	120
2795	D Y PATIL COLLEGE OF ENGINEERING TECHNOLOGY	Maharashtra	KOLHAPUR	Private-Self Financing	Shivaji University, Kolhapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	ELECTRONICS AND TELECOMMUNICATION ENGINEERING	30-06-2025	120
2796	D Y PATIL COLLEGE OF ENGINEERING TECHNOLOGY	Maharashtra	KOLHAPUR	Private-Self Financing	Shivaji University, Kolhapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	COMPUTER SCIENCE & ENGINEERING	30-06-2025	360
2797	D Y PATIL COLLEGE OF ENGINEERING TECHNOLOGY	Maharashtra	KOLHAPUR	Private-Self Financing	Shivaji University, Kolhapur	ENGINEERING AND TECHNOLOGY	UNDER GRADUATE	MECHANICAL ENGINEERING	30-06-2025	120
2798	GURU NANAK INSTITUTE OF MANAGEMENT STUDIES	Maharashtra	MUMBAI CITY	Private-Self Financing	Mumbai University, Mumbai	MANAGEMENT	POST GRADUATE	MMS	30-06-2024	180
